airline,origin_city,destination_city,distance_miles,arrival_delay_minutes
United Airlines,"Charleston, SC","Chicago, IL",760,-2
United Airlines,"Charleston, SC","Denver, CO",1449,15
United Airlines,"Charleston, SC","Denver, CO",1449,-29
United Airlines,"Charleston, SC","Washington, DC",442,-6
United Airlines,"Charlotte, NC","Newark, NJ",529,-21
United Airlines,"Chicago, IL","Albany, NY",723,-26
United Airlines,"Chicago, IL","Anchorage, AK",2846,-28
United Airlines,"Chicago, IL","Atlanta, GA",606,1
United Airlines,"Chicago, IL","Atlanta, GA",606,0
United Airlines,"Chicago, IL","Austin, TX",977,-25
United Airlines,"Chicago, IL","Austin, TX",977,-5
United Airlines,"Chicago, IL","Baltimore, MD",622,-10
United Airlines,"Chicago, IL","Boston, MA",867,-6
United Airlines,"Chicago, IL","Boston, MA",867,-23
United Airlines,"Chicago, IL","Bozeman, MT",1185,-6
United Airlines,"Chicago, IL","Buffalo, NY",474,30
United Airlines,"Chicago, IL","Burlington, VT",763,8
United Airlines,"Chicago, IL","Burlington, VT",763,13
United Airlines,"Chicago, IL","Cleveland, OH",316,-2
United Airlines,"Chicago, IL","Cleveland, OH",316,-3
United Airlines,"Chicago, IL","Cleveland, OH",316,82
United Airlines,"Chicago, IL","Columbus, OH",296,3
United Airlines,"Chicago, IL","Dallas/Fort Worth, TX",802,96
United Airlines,"Chicago, IL","Detroit, MI",235,34
United Airlines,"Chicago, IL","Fort Lauderdale, FL",1182,3
United Airlines,"Chicago, IL","Fort Lauderdale, FL",1182,29
United Airlines,"Chicago, IL","Grand Rapids, MI",137,49
United Airlines,"Chicago, IL","Harrisburg, PA",594,-17
United Airlines,"Chicago, IL","Las Vegas, NV",1514,-11
United Airlines,"Chicago, IL","Las Vegas, NV",1514,4
United Airlines,"Chicago, IL","Las Vegas, NV",1514,-28
United Airlines,"Chicago, IL","Los Angeles, CA",1744,61
United Airlines,"Chicago, IL","Madison, WI",108,36
United Airlines,"Chicago, IL","Madison, WI",108,40
United Airlines,"Chicago, IL","Miami, FL",1197,2
United Airlines,"Chicago, IL","Miami, FL",1197,29
United Airlines,"Chicago, IL","Minneapolis, MN",334,-22
United Airlines,"Chicago, IL","Minneapolis, MN",334,24
United Airlines,"Chicago, IL","Minneapolis, MN",334,-12
United Airlines,"Chicago, IL","Minneapolis, MN",334,14
United Airlines,"Chicago, IL","Nashville, TN",409,265
United Airlines,"Chicago, IL","New York, NY",733,76
United Airlines,"Chicago, IL","Newark, NJ",719,-7
United Airlines,"Chicago, IL","Newark, NJ",719,86
United Airlines,"Chicago, IL","Omaha, NE",416,-4
United Airlines,"Chicago, IL","Omaha, NE",416,28
United Airlines,"Chicago, IL","Philadelphia, PA",678,119
United Airlines,"Chicago, IL","Philadelphia, PA",678,15
United Airlines,"Chicago, IL","Philadelphia, PA",678,-2
United Airlines,"Chicago, IL","Phoenix, AZ",1440,-10
United Airlines,"Chicago, IL","Portland, ME",900,-23
United Airlines,"Chicago, IL","Portland, ME",900,36
United Airlines,"Chicago, IL","Raleigh/Durham, NC",646,48
United Airlines,"Chicago, IL","Raleigh/Durham, NC",646,6
United Airlines,"Chicago, IL","Salt Lake City, UT",1250,1
United Airlines,"Chicago, IL","San Francisco, CA",1846,-4
United Airlines,"Chicago, IL","San Francisco, CA",1846,430
United Airlines,"Chicago, IL","San Francisco, CA",1846,30
United Airlines,"Chicago, IL","San Francisco, CA",1846,8
United Airlines,"Chicago, IL","San Francisco, CA",1846,95
United Airlines,"Chicago, IL","San Juan, PR",2072,-14
United Airlines,"Chicago, IL","Sarasota/Bradenton, FL",1050,47
United Airlines,"Chicago, IL","Washington, DC",588,-9
United Airlines,"Chicago, IL","Washington, DC",588,-16
United Airlines,"Chicago, IL","Washington, DC",588,17
United Airlines,"Chicago, IL","Washington, DC",588,21
United Airlines,"Chicago, IL","Washington, DC",612,75
United Airlines,"Chicago, IL","Washington, DC",612,-14
United Airlines,"Chicago, IL","West Palm Beach/Palm Beach, FL",1144,20
United Airlines,"Chicago, IL","Wichita, KS",588,-18
United Airlines,"Cincinnati, OH","Chicago, IL",264,0
United Airlines,"Cincinnati, OH","Houston, TX",871,-12
United Airlines,"Cincinnati, OH","Houston, TX",871,-14
United Airlines,"Cleveland, OH","Chicago, IL",316,2
United Airlines,"Cleveland, OH","Chicago, IL",316,-11
United Airlines,"Cleveland, OH","Chicago, IL",316,-16
United Airlines,"Cleveland, OH","Fort Lauderdale, FL",1062,-25
United Airlines,"Cleveland, OH","Fort Lauderdale, FL",1062,-24
United Airlines,"Cleveland, OH","Los Angeles, CA",2052,3
United Airlines,"Columbus, OH","Chicago, IL",296,14
United Airlines,"Dallas/Fort Worth, TX","Denver, CO",641,14
United Airlines,"Dallas/Fort Worth, TX","Houston, TX",224,-13
United Airlines,"Dallas/Fort Worth, TX","Houston, TX",224,-11
United Airlines,"Dallas/Fort Worth, TX","Newark, NJ",1372,4
United Airlines,"Dallas/Fort Worth, TX","San Francisco, CA",1464,-24
United Airlines,"Denver, CO","Albuquerque, NM",349,8
United Airlines,"Denver, CO","Albuquerque, NM",349,-12
United Airlines,"Denver, CO","Anchorage, AK",2405,-23
United Airlines,"Denver, CO","Atlanta, GA",1199,4
United Airlines,"Denver, CO","Austin, TX",775,-5
United Airlines,"Denver, CO","Billings, MT",455,-18
United Airlines,"Denver, CO","Boise, ID",649,18
United Airlines,"Denver, CO","Boise, ID",649,3
United Airlines,"Denver, CO","Boston, MA",1754,-34
United Airlines,"Denver, CO","Cedar Rapids/Iowa City, IA",692,6
United Airlines,"Denver, CO","Charleston, SC",1449,4
United Airlines,"Denver, CO","Charlotte, NC",1337,11
United Airlines,"Denver, CO","Charlotte, NC",1337,-13
United Airlines,"Denver, CO","Chicago, IL",888,3
United Airlines,"Denver, CO","Chicago, IL",888,-3
United Airlines,"Denver, CO","Chicago, IL",888,36
United Airlines,"Denver, CO","Cincinnati, OH",1069,-16
United Airlines,"Denver, CO","Cleveland, OH",1201,87
United Airlines,"Denver, CO","Colorado Springs, CO",73,22
United Airlines,"Denver, CO","Columbus, OH",1154,-13
United Airlines,"Denver, CO","Dallas/Fort Worth, TX",641,-11
United Airlines,"Denver, CO","Dallas/Fort Worth, TX",641,5
United Airlines,"Denver, CO","Dayton, OH",1085,-9
United Airlines,"Denver, CO","Des Moines, IA",589,27
United Airlines,"Denver, CO","Des Moines, IA",589,0
United Airlines,"Denver, CO","Grand Junction, CO",212,-2
United Airlines,"Denver, CO","Grand Junction, CO",212,49
United Airlines,"Denver, CO","Grand Rapids, MI",1015,-4
United Airlines,"Denver, CO","Honolulu, HI",3365,-3
United Airlines,"Denver, CO","Houston, TX",861,-20
United Airlines,"Denver, CO","Houston, TX",861,-8
United Airlines,"Denver, CO","Houston, TX",861,-2
United Airlines,"Denver, CO","Indianapolis, IN",976,-24
United Airlines,"Denver, CO","Indianapolis, IN",976,-15
United Airlines,"Denver, CO","Jackson, WY",406,-20
United Airlines,"Denver, CO","Kahului, HI",3302,-15
United Airlines,"Denver, CO","Kalispell, MT",752,37
United Airlines,"Denver, CO","Kalispell, MT",752,-1
United Airlines,"Denver, CO","Las Vegas, NV",628,-25
United Airlines,"Denver, CO","Las Vegas, NV",628,56
United Airlines,"Denver, CO","Lihue, HI",3414,-3
United Airlines,"Denver, CO","Los Angeles, CA",862,-8
United Airlines,"Denver, CO","Los Angeles, CA",862,-7
United Airlines,"Denver, CO","Los Angeles, CA",862,9
United Airlines,"Denver, CO","Louisville, KY",1024,-4
United Airlines,"Denver, CO","Louisville, KY",1024,-3
United Airlines,"Denver, CO","Memphis, TN",872,-13
United Airlines,"Denver, CO","Miami, FL",1709,-26
United Airlines,"Denver, CO","New York, NY",1620,-12
United Airlines,"Denver, CO","New York, NY",1620,-15
United Airlines,"Denver, CO","Newark, NJ",1605,-31
United Airlines,"Denver, CO","Newark, NJ",1605,-10
United Airlines,"Denver, CO","Newark, NJ",1605,33
United Airlines,"Denver, CO","Omaha, NE",472,-19
United Airlines,"Denver, CO","Orlando, FL",1547,-5
United Airlines,"Denver, CO","Palm Springs, CA",776,12
United Airlines,"Denver, CO","Pasco/Kennewick/Richland, WA",853,-16
United Airlines,"Denver, CO","Pensacola, FL",1179,9
United Airlines,"Denver, CO","Philadelphia, PA",1558,-16
United Airlines,"Denver, CO","Philadelphia, PA",1558,-20
United Airlines,"Denver, CO","Phoenix, AZ",602,6
United Airlines,"Denver, CO","Phoenix, AZ",602,-17
United Airlines,"Denver, CO","Portland, OR",991,-9
United Airlines,"Denver, CO","Raleigh/Durham, NC",1436,-5
United Airlines,"Denver, CO","Rapid City, SD",301,9
United Airlines,"Denver, CO","Reno, NV",804,1
United Airlines,"Denver, CO","Richmond, VA",1481,-8
United Airlines,"Denver, CO","San Diego, CA",853,-10
United Airlines,"Denver, CO","San Diego, CA",853,8
United Airlines,"Denver, CO","San Francisco, CA",967,-4
United Airlines,"Denver, CO","San Francisco, CA",967,2
United Airlines,"Denver, CO","San Francisco, CA",967,119
United Airlines,"Denver, CO","San Francisco, CA",967,17
United Airlines,"Denver, CO","San Jose, CA",948,-4
United Airlines,"Denver, CO","San Jose, CA",948,0
United Airlines,"Denver, CO","San Luis Obispo, CA",931,-5
United Airlines,"Denver, CO","Santa Ana, CA",846,-2
United Airlines,"Denver, CO","Santa Ana, CA",846,9
United Airlines,"Denver, CO","Santa Ana, CA",846,-3
United Airlines,"Denver, CO","Santa Ana, CA",846,-15
United Airlines,"Denver, CO","Santa Ana, CA",846,-21
United Airlines,"Denver, CO","Seattle, WA",1024,-22
United Airlines,"Denver, CO","St. Louis, MO",770,-1
United Airlines,"Denver, CO","St. Louis, MO",770,-17
United Airlines,"Denver, CO","Tampa, FL",1506,-11
United Airlines,"Denver, CO","Traverse City, MI",1032,-11
United Airlines,"Denver, CO","Traverse City, MI",1032,-6
United Airlines,"Denver, CO","Tulsa, OK",541,22
United Airlines,"Denver, CO","Washington, DC",1452,-4
United Airlines,"Denver, CO","Washington, DC",1452,9
United Airlines,"Durango, CO","Houston, TX",869,-5
United Airlines,"Eagle, CO","Denver, CO",120,-10
United Airlines,"El Paso, TX","Denver, CO",563,-14
United Airlines,"Eugene, OR","Chicago, IL",1780,17
United Airlines,"Eugene, OR","Denver, CO",996,4
United Airlines,"Fort Lauderdale, FL","Chicago, IL",1182,12
United Airlines,"Fort Lauderdale, FL","Denver, CO",1703,-6
United Airlines,"Fort Lauderdale, FL","Houston, TX",966,-28
United Airlines,"Fort Myers, FL","Chicago, IL",1120,-12
United Airlines,"Fort Myers, FL","Newark, NJ",1068,-19
United Airlines,"Fort Myers, FL","Newark, NJ",1068,-19
United Airlines,"Fresno, CA","Los Angeles, CA",209,5
United Airlines,"Grand Junction, CO","Denver, CO",212,-18
United Airlines,"Great Falls, MT","Denver, CO",623,-23
United Airlines,"Hartford, CT","Chicago, IL",783,-16
United Airlines,"Hayden, CO","Denver, CO",141,14
United Airlines,"Honolulu, HI","Chicago, IL",4243,2
United Airlines,"Honolulu, HI","Chicago, IL",4243,-4
United Airlines,"Honolulu, HI","Los Angeles, CA",2556,-9
United Airlines,"Houston, TX","Albuquerque, NM",744,68
United Airlines,"Houston, TX","Atlanta, GA",689,-5
United Airlines,"Houston, TX","Austin, TX",140,-19
United Airlines,"Houston, TX","Austin, TX",140,-14
United Airlines,"Houston, TX","Austin, TX",140,-13
United Airlines,"Houston, TX","Austin, TX",140,-21
United Airlines,"Houston, TX","Boston, MA",1597,5
United Airlines,"Houston, TX","Charleston, SC",925,-20
United Airlines,"Houston, TX","Chicago, IL",925,-9
United Airlines,"Houston, TX","Dallas/Fort Worth, TX",224,-8
United Airlines,"Houston, TX","Dallas/Fort Worth, TX",224,30
United Airlines,"Houston, TX","Dallas/Fort Worth, TX",224,-10
United Airlines,"Houston, TX","Denver, CO",861,-16
United Airlines,"Houston, TX","Denver, CO",861,-27
United Airlines,"Houston, TX","Fort Myers, FL",861,11
United Airlines,"Houston, TX","Jacksonville, FL",816,19
United Airlines,"Houston, TX","Las Vegas, NV",1222,-12
United Airlines,"Houston, TX","Las Vegas, NV",1222,-7
United Airlines,"Houston, TX","Las Vegas, NV",1222,143
United Airlines,"Houston, TX","Las Vegas, NV",1222,-13
United Airlines,"Houston, TX","Los Angeles, CA",1379,-7
United Airlines,"Houston, TX","Memphis, TN",468,35
United Airlines,"Houston, TX","Miami, FL",964,-2
United Airlines,"Houston, TX","New Orleans, LA",305,49
United Airlines,"Houston, TX","New Orleans, LA",305,-20
United Airlines,"Houston, TX","New York, NY",1416,-1
United Airlines,"Houston, TX","Omaha, NE",781,122
United Airlines,"Houston, TX","Orlando, FL",854,-26
United Airlines,"Houston, TX","Orlando, FL",854,-10
United Airlines,"Houston, TX","Pensacola, FL",489,115
United Airlines,"Houston, TX","Philadelphia, PA",1325,-5
United Airlines,"Houston, TX","Philadelphia, PA",1325,-14
United Airlines,"Houston, TX","Philadelphia, PA",1325,-19
United Airlines,"Houston, TX","Phoenix, AZ",1009,-28
United Airlines,"Houston, TX","Raleigh/Durham, NC",1042,22
United Airlines,"Houston, TX","Sacramento, CA",1609,46
United Airlines,"Houston, TX","San Antonio, TX",191,-6
United Airlines,"Houston, TX","San Francisco, CA",1635,9
United Airlines,"Houston, TX","San Francisco, CA",1635,30
United Airlines,"Houston, TX","San Francisco, CA",1635,-16
United Airlines,"Houston, TX","Seattle, WA",1874,7
United Airlines,"Houston, TX","Seattle, WA",1874,-22
United Airlines,"Houston, TX","Seattle, WA",1874,-26
United Airlines,"Houston, TX","Seattle, WA",1874,6
United Airlines,"Houston, TX","Tampa, FL",787,-10
United Airlines,"Houston, TX","Washington, DC",1190,-13
United Airlines,"Houston, TX","Washington, DC",1190,-14
United Airlines,"Houston, TX","Washington, DC",1208,-9
United Airlines,"Houston, TX","Washington, DC",1208,3
United Airlines,"Houston, TX","Washington, DC",1208,-24
United Airlines,"Houston, TX","Washington, DC",1208,-15
United Airlines,"Idaho Falls, ID","Denver, CO",458,14
United Airlines,"Indianapolis, IN","Chicago, IL",177,10
United Airlines,"Indianapolis, IN","Denver, CO",976,-32
United Airlines,"Indianapolis, IN","San Francisco, CA",1943,-16
United Airlines,"Jacksonville, FL","Newark, NJ",820,-18
United Airlines,"Jacksonville, FL","Washington, DC",631,-23
United Airlines,"Kalispell, MT","Denver, CO",752,-19
United Airlines,"Kansas City, MO","Denver, CO",533,-7
United Airlines,"Kansas City, MO","Houston, TX",643,21
United Airlines,"Kansas City, MO","Houston, TX",643,-19
United Airlines,"Key West, FL","Newark, NJ",1196,-1
United Airlines,"Knoxville, TN","Chicago, IL",475,281
United Airlines,"Kona, HI","San Francisco, CA",2368,-22
United Airlines,"Las Vegas, NV","Chicago, IL",1514,-29
United Airlines,"Las Vegas, NV","Chicago, IL",1514,-9
United Airlines,"Las Vegas, NV","Chicago, IL",1514,-3
United Airlines,"Las Vegas, NV","Chicago, IL",1514,29
United Airlines,"Las Vegas, NV","Chicago, IL",1514,16
United Airlines,"Las Vegas, NV","Denver, CO",628,-23
United Airlines,"Las Vegas, NV","Denver, CO",628,-10
United Airlines,"Las Vegas, NV","Houston, TX",1222,-20
United Airlines,"Las Vegas, NV","Houston, TX",1222,6
United Airlines,"Las Vegas, NV","Los Angeles, CA",236,-19
United Airlines,"Las Vegas, NV","Newark, NJ",2227,-34
United Airlines,"Las Vegas, NV","San Francisco, CA",414,30
United Airlines,"Los Angeles, CA","Baltimore, MD",2329,-7
